item_id,order_id,sku,quantity,unit_price
22201,9184,SKU_182,1,318.66
22202,9185,SKU_145,2,38.48
22203,9186,SKU_171,2,353.55
22204,9186,SKU_061,2,401.77
22205,9186,SKU_037,1,70.44
22206,9187,SKU_197,2,173.09
22207,9188,SKU_173,1,253.17
22208,9188,SKU_022,2,24.57
22209,9189,SKU_014,2,470.92
22210,9189,SKU_165,1,163.03
22211,9189,SKU_157,1,261.56
22212,9190,SKU_188,1,498.65
22213,9190,SKU_185,1,243.74
22214,9190,SKU_039,2,211.12
22215,9191,SKU_062,1,41.72
22216,9192,SKU_069,1,182.28
22217,9192,SKU_088,1,211.33
22218,9193,SKU_002,1,15.07
22219,9193,SKU_064,1,196.56
22220,9194,SKU_166,2,89.92
22221,9194,SKU_152,1,438.7
22222,9194,SKU_096,2,191.33
22223,9195,SKU_032,2,451.66
22224,9196,SKU_121,2,361.17
22225,9196,SKU_038,1,49.34
22226,9197,SKU_068,2,459.96
22227,9197,SKU_126,2,40.62
22228,9198,SKU_152,2,438.7
22229,9198,SKU_027,2,81.72
22230,9199,SKU_106,1,404.18
22231,9200,SKU_152,1,438.7
22232,9200,SKU_081,2,231.35
22233,9200,SKU_043,2,293.71
22234,9201,SKU_169,1,193.62
22235,9201,SKU_065,1,13.75
22236,9202,SKU_013,1,225.57
22237,9202,SKU_023,1,359.95
22238,9202,SKU_056,2,390.58
22239,9203,SKU_060,2,254.24
22240,9203,SKU_077,1,249.46
22241,9204,SKU_164,1,142.04
22242,9204,SKU_059,2,30.76
22243,9204,SKU_168,1,341.08
22244,9205,SKU_012,2,441.69
22245,9205,SKU_174,1,199.19
22246,9206,SKU_167,1,59.73
22247,9207,SKU_189,1,30.6
22248,9207,SKU_096,2,191.33
22249,9208,SKU_180,2,440.47
22250,9209,SKU_006,2,478.61
22251,9209,SKU_165,1,163.03
22252,9209,SKU_144,1,327.85
22253,9210,SKU_190,1,224.03
22254,9210,SKU_145,2,38.48
22255,9211,SKU_108,1,24.19
22256,9212,SKU_032,1,451.66
22257,9213,SKU_178,2,488.81
22258,9213,SKU_155,1,250.45
22259,9214,SKU_055,3,441.04
22260,9214,SKU_099,2,314.45
22261,9215,SKU_023,3,359.95
22262,9215,SKU_080,1,209.85
22263,9216,SKU_005,1,155.03
22264,9217,SKU_071,1,195.86
22265,9218,SKU_047,1,21.39
22266,9218,SKU_176,1,399.62
22267,9218,SKU_097,3,22.19
22268,9218,SKU_030,1,27.6
22269,9218,SKU_092,3,158.97
22270,9219,SKU_188,1,498.65
22271,9219,SKU_193,3,204.91
22272,9220,SKU_089,2,217.13
22273,9221,SKU_066,1,328.17
22274,9222,SKU_080,3,209.85
22275,9222,SKU_149,3,158.59
22276,9222,SKU_114,1,483.0
22277,9223,SKU_061,3,401.77
22278,9223,SKU_008,3,233.04
22279,9223,SKU_190,2,224.03
22280,9223,SKU_071,1,195.86
22281,9223,SKU_020,3,273.29
22282,9224,SKU_107,1,413.36
22283,9224,SKU_048,3,190.09
22284,9224,SKU_044,2,142.67
22285,9224,SKU_068,1,459.96
22286,9224,SKU_167,1,59.73
22287,9225,SKU_098,3,210.7
22288,9225,SKU_136,2,257.54
22289,9225,SKU_024,3,35.04
22290,9225,SKU_185,2,243.74
22291,9225,SKU_096,2,191.33
22292,9226,SKU_190,2,224.03
22293,9226,SKU_039,1,211.12
22294,9227,SKU_032,3,451.66
22295,9227,SKU_150,1,38.72
22296,9228,SKU_039,2,211.12
22297,9229,SKU_058,2,117.46
22298,9229,SKU_139,2,158.26
22299,9229,SKU_023,3,359.95
22300,9230,SKU_143,3,125.66
22301,9230,SKU_014,3,470.92
22302,9230,SKU_199,2,65.75
22303,9230,SKU_086,3,141.61
22304,9231,SKU_072,3,74.12
22305,9231,SKU_128,3,295.25
22306,9231,SKU_198,1,433.49
22307,9232,SKU_185,1,243.74
22308,9232,SKU_188,2,498.65
22309,9232,SKU_111,2,106.68
22310,9232,SKU_158,1,53.46
22311,9232,SKU_027,3,81.72
22312,9233,SKU_186,3,121.49
22313,9233,SKU_112,1,440.35
22314,9233,SKU_115,3,252.87
22315,9234,SKU_186,1,121.49
22316,9234,SKU_065,2,13.75
22317,9234,SKU_085,2,259.34
22318,9234,SKU_158,2,53.46
22319,9235,SKU_008,1,233.04
22320,9235,SKU_028,3,249.77
22321,9236,SKU_074,2,233.69
22322,9236,SKU_095,3,57.75
22323,9236,SKU_166,2,89.92
22324,9236,SKU_122,3,18.85
22325,9237,SKU_071,1,195.86
22326,9237,SKU_087,2,188.37
22327,9237,SKU_159,2,288.46
22328,9237,SKU_108,2,24.19
22329,9237,SKU_068,2,459.96
22330,9238,SKU_100,3,100.39
22331,9238,SKU_132,3,230.77
22332,9239,SKU_090,1,367.28
22333,9239,SKU_103,1,157.13
22334,9239,SKU_127,2,320.43
22335,9239,SKU_151,1,376.22
22336,9239,SKU_118,1,317.97
22337,9240,SKU_038,2,49.34
22338,9240,SKU_177,3,397.77
22339,9240,SKU_163,2,74.62
22340,9240,SKU_115,2,252.87
22341,9240,SKU_109,2,409.58
22342,9241,SKU_021,1,237.99
22343,9242,SKU_032,1,451.66
22344,9242,SKU_084,3,437.56
22345,9242,SKU_050,1,285.53
22346,9242,SKU_093,1,90.16
22347,9242,SKU_144,1,327.85
22348,9243,SKU_156,1,387.06
22349,9243,SKU_184,1,433.48
22350,9244,SKU_150,3,38.72
22351,9244,SKU_148,2,207.08
22352,9245,SKU_108,3,24.19
22353,9245,SKU_057,3,28.01
22354,9246,SKU_193,3,204.91
22355,9246,SKU_091,1,118.04
22356,9246,SKU_144,3,327.85
22357,9246,SKU_130,1,171.99
22358,9246,SKU_176,1,399.62
22359,9247,SKU_007,1,314.51
22360,9247,SKU_116,2,303.77
22361,9247,SKU_168,1,341.08
22362,9247,SKU_011,3,29.16
22363,9248,SKU_154,3,59.59
22364,9248,SKU_121,2,361.17
22365,9249,SKU_020,1,273.29
22366,9249,SKU_146,3,499.74
22367,9249,SKU_009,2,232.83
22368,9249,SKU_089,3,217.13
22369,9249,SKU_104,1,308.22
22370,9250,SKU_085,1,259.34
22371,9251,SKU_138,2,158.06
22372,9251,SKU_093,2,90.16
22373,9251,SKU_032,2,451.66
22374,9251,SKU_177,1,397.77
22375,9252,SKU_084,3,437.56
22376,9252,SKU_066,3,328.17
22377,9252,SKU_026,3,257.98
22378,9253,SKU_145,3,38.48
22379,9253,SKU_056,3,390.58
22380,9253,SKU_101,2,52.24
22381,9254,SKU_050,1,285.53
22382,9255,SKU_128,3,295.25
22383,9255,SKU_080,1,209.85
22384,9255,SKU_137,1,331.8
22385,9255,SKU_011,2,29.16
22386,9255,SKU_145,3,38.48
22387,9256,SKU_192,3,344.96
22388,9256,SKU_104,1,308.22
22389,9256,SKU_106,3,404.18
22390,9257,SKU_057,2,28.01
22391,9257,SKU_191,2,238.72
22392,9257,SKU_160,1,96.68
22393,9257,SKU_079,3,463.49
22394,9257,SKU_196,3,251.79
22395,9258,SKU_152,1,438.7
22396,9258,SKU_122,1,18.85
22397,9259,SKU_117,2,73.76
22398,9259,SKU_195,2,118.21
22399,9259,SKU_084,3,437.56
22400,9260,SKU_049,3,459.52
22401,9260,SKU_176,3,399.62
22402,9260,SKU_135,3,364.65
22403,9261,SKU_044,1,142.67
22404,9261,SKU_096,2,191.33
22405,9261,SKU_067,1,468.21
22406,9261,SKU_028,1,249.77
22407,9262,SKU_146,1,499.74
22408,9262,SKU_040,1,173.47
22409,9262,SKU_157,1,261.56
22410,9263,SKU_128,3,295.25
22411,9263,SKU_176,1,399.62
22412,9264,SKU_139,1,158.26
22413,9264,SKU_142,2,325.68
22414,9264,SKU_193,3,204.91
22415,9264,SKU_129,1,491.6
22416,9265,SKU_017,3,323.98
22417,9265,SKU_181,1,493.62
22418,9265,SKU_184,3,433.48
22419,9265,SKU_078,2,86.78
22420,9265,SKU_018,3,251.45
22421,9266,SKU_101,1,52.24
22422,9266,SKU_030,1,27.6
22423,9266,SKU_141,2,384.8
22424,9266,SKU_080,1,209.85
22425,9267,SKU_099,1,314.45
22426,9268,SKU_128,3,295.25
22427,9268,SKU_160,3,96.68
22428,9268,SKU_171,3,353.55
22429,9269,SKU_036,1,368.47
22430,9269,SKU_047,1,21.39
22431,9269,SKU_190,2,224.03
22432,9269,SKU_117,2,73.76
22433,9270,SKU_084,2,437.56
22434,9270,SKU_116,2,303.77
22435,9270,SKU_083,3,214.32
22436,9270,SKU_183,3,28.44
22437,9270,SKU_195,2,118.21
22438,9271,SKU_141,3,384.8
22439,9271,SKU_186,1,121.49
22440,9271,SKU_021,3,237.99
22441,9271,SKU_051,3,115.02
22442,9272,SKU_021,1,237.99
22443,9273,SKU_138,2,158.06
22444,9273,SKU_005,2,155.03
22445,9273,SKU_010,1,286.61
22446,9273,SKU_182,2,318.66
22447,9273,SKU_018,2,251.45
22448,9274,SKU_166,3,89.92
22449,9274,SKU_127,1,320.43
22450,9274,SKU_149,3,158.59
22451,9274,SKU_042,1,231.31
22452,9274,SKU_003,3,301.07
22453,9275,SKU_157,1,261.56
22454,9275,SKU_166,3,89.92
22455,9276,SKU_092,2,158.97
22456,9276,SKU_152,3,438.7
22457,9276,SKU_175,1,163.76
22458,9277,SKU_033,2,234.1
22459,9277,SKU_148,2,207.08
22460,9278,SKU_085,1,259.34
22461,9278,SKU_122,2,18.85
22462,9278,SKU_034,1,410.04
22463,9279,SKU_182,2,318.66
22464,9279,SKU_161,3,497.11
22465,9279,SKU_036,3,368.47
22466,9280,SKU_177,3,397.77
22467,9280,SKU_159,3,288.46
22468,9280,SKU_040,1,173.47
22469,9280,SKU_150,1,38.72
22470,9280,SKU_070,2,198.31
22471,9281,SKU_052,2,36.56
22472,9281,SKU_038,3,49.34
22473,9282,SKU_002,2,15.07
22474,9282,SKU_034,2,410.04
22475,9283,SKU_056,2,390.58
22476,9284,SKU_177,2,397.77
22477,9284,SKU_183,2,28.44
22478,9284,SKU_072,3,74.12
22479,9284,SKU_142,1,325.68
22480,9284,SKU_010,1,286.61
22481,9285,SKU_025,3,75.07
22482,9285,SKU_020,1,273.29
22483,9286,SKU_092,2,158.97
22484,9286,SKU_039,3,211.12
22485,9286,SKU_130,1,171.99
22486,9287,SKU_061,1,401.77
22487,9287,SKU_071,2,195.86
22488,9287,SKU_076,2,387.71
22489,9287,SKU_175,2,163.76
22490,9287,SKU_033,3,234.1
22491,9288,SKU_138,1,158.06
22492,9288,SKU_086,1,141.61
22493,9288,SKU_153,2,475.34
22494,9289,SKU_096,3,191.33
22495,9290,SKU_120,2,435.21
22496,9290,SKU_074,1,233.69
22497,9290,SKU_144,3,327.85
22498,9290,SKU_103,3,157.13
22499,9290,SKU_167,1,59.73
22500,9291,SKU_038,1,49.34
22501,9291,SKU_069,2,182.28
22502,9291,SKU_154,3,59.59
22503,9291,SKU_079,3,463.49
22504,9291,SKU_189,3,30.6
22505,9292,SKU_014,3,470.92
22506,9292,SKU_057,2,28.01
22507,9292,SKU_183,1,28.44
22508,9292,SKU_018,2,251.45
22509,9293,SKU_131,2,345.3
22510,9294,SKU_060,3,254.24
22511,9294,SKU_098,1,210.7
22512,9295,SKU_035,2,184.92
22513,9295,SKU_170,2,57.59
22514,9295,SKU_174,3,199.19
22515,9296,SKU_106,1,404.18
22516,9297,SKU_118,3,317.97
22517,9297,SKU_107,2,413.36
22518,9297,SKU_197,1,173.09
22519,9298,SKU_120,1,435.21
22520,9298,SKU_026,2,257.98
22521,9298,SKU_017,3,323.98
22522,9298,SKU_139,1,158.26
22523,9298,SKU_103,2,157.13
22524,9299,SKU_078,2,86.78
22525,9299,SKU_188,1,498.65
22526,9299,SKU_166,2,89.92
22527,9299,SKU_032,1,451.66
22528,9300,SKU_165,3,163.03
22529,9300,SKU_074,2,233.69
22530,9300,SKU_119,2,168.36
22531,9300,SKU_027,3,81.72
22532,9300,SKU_199,2,65.75
22533,9301,SKU_064,3,196.56
22534,9301,SKU_168,1,341.08
22535,9301,SKU_024,2,35.04
22536,9301,SKU_034,2,410.04
22537,9301,SKU_102,3,388.05
22538,9302,SKU_037,3,70.44
22539,9302,SKU_023,2,359.95
22540,9302,SKU_105,2,377.61
22541,9302,SKU_185,1,243.74
22542,9303,SKU_082,3,388.66
22543,9303,SKU_053,2,253.54
22544,9303,SKU_102,1,388.05
22545,9304,SKU_158,2,53.46
22546,9305,SKU_107,1,413.36
22547,9305,SKU_154,3,59.59
22548,9306,SKU_052,2,36.56
22549,9306,SKU_085,1,259.34
22550,9306,SKU_122,3,18.85
22551,9306,SKU_103,3,157.13
22552,9307,SKU_135,1,364.65
22553,9307,SKU_071,1,195.86
22554,9307,SKU_086,2,141.61
22555,9307,SKU_110,3,119.89
22556,9307,SKU_075,2,311.72
22557,9308,SKU_094,1,430.89
22558,9309,SKU_073,3,253.53
22559,9309,SKU_107,3,413.36
22560,9310,SKU_192,3,344.96
22561,9311,SKU_001,2,366.34
22562,9311,SKU_177,1,397.77
22563,9311,SKU_152,1,438.7
22564,9311,SKU_160,3,96.68
22565,9311,SKU_179,2,476.01
22566,9312,SKU_129,1,491.6
22567,9312,SKU_093,1,90.16
22568,9313,SKU_029,3,153.15
22569,9313,SKU_043,3,293.71
22570,9314,SKU_137,3,331.8
22571,9314,SKU_051,1,115.02
22572,9314,SKU_023,2,359.95
22573,9314,SKU_171,3,353.55
22574,9315,SKU_158,2,53.46
22575,9315,SKU_001,2,366.34
22576,9315,SKU_054,2,354.15
22577,9315,SKU_009,2,232.83
22578,9315,SKU_048,3,190.09
22579,9316,SKU_038,1,49.34
22580,9316,SKU_144,2,327.85
22581,9316,SKU_033,3,234.1
22582,9317,SKU_110,3,119.89
22583,9317,SKU_032,2,451.66
22584,9317,SKU_148,1,207.08
22585,9318,SKU_123,2,88.65
22586,9319,SKU_021,2,237.99
22587,9319,SKU_149,3,158.59
22588,9319,SKU_141,2,384.8
22589,9320,SKU_060,2,254.24
22590,9320,SKU_011,2,29.16
22591,9321,SKU_064,2,196.56
22592,9321,SKU_115,2,252.87
22593,9321,SKU_107,1,413.36
22594,9322,SKU_102,2,388.05
22595,9322,SKU_139,3,158.26
22596,9323,SKU_068,1,459.96
22597,9323,SKU_149,1,158.59
22598,9324,SKU_121,1,361.17
22599,9324,SKU_134,1,245.49
22600,9324,SKU_089,3,217.13
22601,9324,SKU_017,3,323.98
22602,9325,SKU_110,3,119.89
22603,9325,SKU_133,3,331.2
22604,9326,SKU_116,2,303.77
22605,9326,SKU_148,2,207.08
22606,9326,SKU_021,3,237.99
22607,9327,SKU_129,2,491.6
22608,9328,SKU_043,1,293.71
22609,9328,SKU_018,2,251.45
22610,9328,SKU_099,1,314.45
22611,9328,SKU_166,3,89.92
22612,9328,SKU_061,3,401.77
22613,9329,SKU_172,1,108.05
22614,9329,SKU_114,3,483.0
22615,9329,SKU_067,2,468.21
22616,9330,SKU_109,2,409.58
22617,9330,SKU_158,1,53.46
22618,9330,SKU_081,3,231.35
22619,9330,SKU_065,1,13.75
22620,9330,SKU_093,3,90.16
22621,9331,SKU_008,3,233.04
22622,9332,SKU_192,1,344.96
22623,9332,SKU_112,1,440.35
22624,9332,SKU_182,3,318.66
22625,9332,SKU_078,1,86.78
22626,9333,SKU_198,2,433.49
22627,9333,SKU_060,3,254.24
22628,9333,SKU_076,2,387.71
22629,9333,SKU_030,1,27.6
22630,9334,SKU_010,2,286.61
22631,9334,SKU_073,1,253.53
22632,9334,SKU_125,2,337.03
22633,9334,SKU_028,1,249.77
22634,9335,SKU_184,2,433.48
22635,9335,SKU_027,2,81.72
22636,9335,SKU_073,3,253.53
22637,9335,SKU_183,3,28.44
22638,9336,SKU_194,1,226.77
22639,9336,SKU_029,2,153.15
22640,9337,SKU_085,3,259.34
22641,9337,SKU_019,2,141.62
22642,9337,SKU_034,1,410.04
22643,9338,SKU_042,3,231.31
22644,9338,SKU_102,3,388.05
22645,9338,SKU_096,3,191.33
22646,9339,SKU_063,1,322.92
22647,9339,SKU_052,1,36.56
22648,9339,SKU_042,1,231.31
22649,9340,SKU_105,3,377.61
22650,9340,SKU_124,1,213.67
22651,9340,SKU_030,3,27.6
22652,9341,SKU_075,2,311.72
22653,9341,SKU_115,3,252.87
22654,9341,SKU_076,2,387.71
22655,9342,SKU_104,2,308.22
22656,9343,SKU_040,2,173.47
22657,9343,SKU_181,3,493.62
22658,9343,SKU_200,1,417.68
22659,9343,SKU_174,1,199.19
22660,9344,SKU_141,3,384.8
22661,9344,SKU_090,1,367.28
22662,9344,SKU_176,1,399.62
22663,9344,SKU_007,1,314.51
22664,9345,SKU_128,1,295.25
22665,9345,SKU_042,3,231.31
22666,9346,SKU_199,2,65.75
22667,9346,SKU_102,3,388.05
22668,9346,SKU_029,2,153.15
22669,9346,SKU_023,1,359.95
22670,9346,SKU_041,3,498.42
22671,9347,SKU_166,3,89.92
22672,9347,SKU_110,2,119.89
22673,9347,SKU_034,3,410.04
22674,9348,SKU_018,3,251.45
22675,9348,SKU_175,3,163.76
22676,9348,SKU_054,1,354.15
22677,9349,SKU_125,2,337.03
22678,9350,SKU_089,1,217.13
22679,9351,SKU_159,2,288.46
22680,9351,SKU_012,3,441.69
22681,9351,SKU_024,3,35.04
22682,9352,SKU_183,2,28.44
22683,9352,SKU_055,1,441.04
22684,9352,SKU_014,1,470.92
22685,9352,SKU_054,2,354.15
22686,9353,SKU_169,1,193.62
22687,9353,SKU_104,3,308.22
22688,9353,SKU_183,1,28.44
22689,9354,SKU_044,2,142.67
22690,9354,SKU_032,3,451.66
22691,9355,SKU_076,2,387.71
22692,9356,SKU_069,2,182.28
22693,9357,SKU_033,2,234.1
22694,9357,SKU_007,1,314.51
22695,9357,SKU_108,1,24.19
22696,9357,SKU_057,1,28.01
22697,9357,SKU_078,3,86.78
22698,9358,SKU_147,2,450.03
22699,9358,SKU_056,1,390.58
22700,9358,SKU_177,1,397.77
22701,9358,SKU_112,3,440.35
22702,9359,SKU_121,1,361.17
22703,9359,SKU_182,1,318.66
22704,9360,SKU_075,3,311.72
22705,9360,SKU_131,2,345.3
22706,9360,SKU_084,3,437.56
22707,9360,SKU_023,1,359.95
22708,9360,SKU_006,2,478.61
22709,9361,SKU_128,3,295.25
22710,9361,SKU_149,3,158.59
22711,9361,SKU_011,2,29.16
22712,9362,SKU_052,1,36.56
22713,9362,SKU_092,2,158.97
22714,9362,SKU_041,1,498.42
22715,9362,SKU_191,1,238.72
22716,9362,SKU_101,1,52.24
22717,9363,SKU_027,1,81.72
22718,9364,SKU_102,2,388.05
22719,9365,SKU_062,3,41.72
22720,9365,SKU_185,1,243.74
22721,9365,SKU_051,1,115.02
22722,9366,SKU_008,3,233.04
22723,9366,SKU_025,2,75.07
22724,9366,SKU_163,3,74.62
22725,9367,SKU_015,2,197.24
22726,9367,SKU_046,3,236.58
22727,9367,SKU_132,3,230.77
22728,9367,SKU_073,3,253.53
22729,9367,SKU_030,2,27.6
22730,9368,SKU_021,2,237.99
22731,9368,SKU_101,2,52.24
22732,9368,SKU_094,3,430.89
22733,9369,SKU_190,1,224.03
22734,9370,SKU_191,1,238.72
22735,9370,SKU_070,2,198.31
22736,9370,SKU_098,2,210.7
22737,9371,SKU_167,2,59.73
22738,9371,SKU_176,1,399.62
22739,9372,SKU_024,1,35.04
22740,9373,SKU_039,1,211.12
22741,9373,SKU_053,1,253.54
22742,9373,SKU_148,2,207.08
22743,9373,SKU_126,1,40.62
22744,9373,SKU_150,1,38.72
22745,9374,SKU_105,1,377.61
22746,9374,SKU_150,1,38.72
22747,9375,SKU_163,2,74.62
22748,9375,SKU_061,2,401.77
22749,9376,SKU_080,3,209.85
22750,9376,SKU_103,1,157.13
22751,9376,SKU_028,2,249.77
22752,9376,SKU_102,3,388.05
22753,9377,SKU_110,1,119.89
22754,9377,SKU_125,3,337.03
22755,9377,SKU_039,3,211.12
22756,9377,SKU_057,2,28.01
22757,9378,SKU_052,2,36.56
22758,9379,SKU_179,1,476.01
22759,9379,SKU_146,1,499.74
22760,9379,SKU_006,2,478.61
22761,9380,SKU_048,2,190.09
22762,9380,SKU_008,2,233.04
22763,9381,SKU_031,3,84.96
22764,9381,SKU_014,2,470.92
22765,9382,SKU_001,2,366.34
22766,9383,SKU_057,3,28.01
22767,9383,SKU_034,1,410.04
22768,9383,SKU_158,3,53.46
22769,9383,SKU_125,3,337.03
22770,9383,SKU_077,1,249.46
22771,9384,SKU_062,2,41.72
22772,9384,SKU_021,3,237.99
22773,9384,SKU_072,2,74.12
22774,9385,SKU_077,3,249.46
22775,9385,SKU_125,2,337.03
22776,9385,SKU_200,1,417.68
22777,9385,SKU_032,1,451.66
22778,9386,SKU_179,1,476.01
22779,9386,SKU_174,3,199.19
22780,9386,SKU_108,2,24.19
22781,9386,SKU_005,1,155.03
22782,9386,SKU_062,3,41.72
22783,9387,SKU_173,1,253.17
22784,9388,SKU_141,2,384.8
22785,9388,SKU_079,2,463.49
22786,9388,SKU_172,3,108.05
22787,9388,SKU_126,3,40.62
22788,9389,SKU_116,3,303.77
22789,9389,SKU_181,2,493.62
22790,9389,SKU_082,1,388.66
22791,9389,SKU_173,1,253.17
22792,9389,SKU_112,1,440.35
22793,9390,SKU_084,3,437.56
22794,9390,SKU_098,1,210.7
22795,9390,SKU_085,1,259.34
22796,9391,SKU_056,1,390.58
22797,9392,SKU_084,2,437.56
22798,9392,SKU_154,1,59.59
22799,9392,SKU_075,3,311.72
22800,9392,SKU_092,2,158.97
22801,9392,SKU_159,2,288.46
22802,9393,SKU_174,1,199.19
22803,9394,SKU_096,2,191.33
22804,9395,SKU_096,1,191.33
22805,9395,SKU_082,3,388.66
22806,9395,SKU_157,3,261.56
22807,9395,SKU_142,3,325.68
22808,9396,SKU_122,2,18.85
22809,9397,SKU_051,2,115.02
22810,9397,SKU_005,1,155.03
22811,9397,SKU_187,1,400.29
22812,9397,SKU_194,2,226.77
22813,9398,SKU_142,3,325.68
22814,9398,SKU_068,2,459.96
22815,9398,SKU_047,1,21.39
22816,9398,SKU_025,2,75.07
22817,9398,SKU_119,2,168.36
22818,9399,SKU_017,2,323.98
22819,9399,SKU_185,1,243.74
22820,9399,SKU_021,1,237.99
22821,9399,SKU_107,3,413.36
22822,9399,SKU_183,1,28.44
22823,9400,SKU_145,2,38.48
22824,9400,SKU_063,1,322.92
22825,9400,SKU_090,1,367.28
22826,9401,SKU_160,2,96.68
22827,9401,SKU_139,2,158.26
22828,9401,SKU_004,1,420.35
22829,9402,SKU_172,1,108.05
22830,9402,SKU_199,1,65.75
22831,9403,SKU_148,1,207.08
22832,9403,SKU_112,2,440.35
22833,9403,SKU_076,1,387.71
22834,9404,SKU_172,1,108.05
22835,9405,SKU_059,2,30.76
22836,9406,SKU_005,2,155.03
22837,9406,SKU_104,2,308.22
22838,9407,SKU_163,2,74.62
22839,9408,SKU_042,2,231.31
22840,9409,SKU_121,1,361.17
22841,9409,SKU_038,1,49.34
22842,9409,SKU_060,2,254.24
22843,9410,SKU_058,2,117.46
22844,9410,SKU_146,1,499.74
22845,9410,SKU_114,2,483.0
22846,9411,SKU_156,2,387.06
22847,9411,SKU_047,2,21.39
22848,9411,SKU_010,2,286.61
22849,9412,SKU_191,1,238.72
22850,9412,SKU_153,1,475.34
22851,9413,SKU_009,1,232.83
22852,9413,SKU_116,1,303.77
22853,9414,SKU_185,1,243.74
22854,9414,SKU_062,2,41.72
22855,9414,SKU_016,2,498.9
22856,9415,SKU_112,1,440.35
22857,9415,SKU_064,2,196.56
22858,9415,SKU_165,1,163.03
22859,9416,SKU_164,2,142.04
22860,9417,SKU_187,1,400.29
22861,9417,SKU_061,1,401.77
22862,9418,SKU_148,1,207.08
22863,9419,SKU_114,1,483.0
22864,9419,SKU_025,1,75.07
22865,9420,SKU_106,1,404.18
22866,9420,SKU_173,2,253.17
22867,9421,SKU_025,2,75.07
22868,9421,SKU_177,2,397.77
22869,9421,SKU_014,1,470.92
22870,9422,SKU_166,2,89.92
22871,9422,SKU_155,2,250.45
22872,9422,SKU_007,1,314.51
22873,9423,SKU_126,1,40.62
22874,9423,SKU_153,2,475.34
22875,9424,SKU_115,1,252.87
22876,9424,SKU_137,1,331.8
22877,9425,SKU_094,1,430.89
22878,9425,SKU_135,2,364.65
22879,9426,SKU_151,1,376.22
22880,9426,SKU_115,2,252.87
22881,9426,SKU_076,2,387.71
22882,9427,SKU_014,2,470.92
22883,9428,SKU_182,2,318.66
22884,9428,SKU_160,1,96.68
22885,9429,SKU_163,2,74.62
22886,9429,SKU_155,3,250.45
22887,9429,SKU_033,1,234.1
22888,9429,SKU_009,3,232.83
22889,9430,SKU_156,2,387.06
22890,9430,SKU_021,1,237.99
22891,9430,SKU_185,1,243.74
22892,9430,SKU_018,1,251.45
22893,9431,SKU_054,2,354.15
22894,9432,SKU_184,3,433.48
22895,9432,SKU_135,3,364.65
22896,9432,SKU_008,3,233.04
22897,9432,SKU_100,1,100.39
22898,9433,SKU_200,1,417.68
22899,9433,SKU_107,2,413.36
22900,9433,SKU_179,2,476.01
22901,9434,SKU_172,2,108.05
22902,9435,SKU_039,2,211.12
22903,9436,SKU_006,1,478.61
22904,9437,SKU_107,3,413.36
22905,9437,SKU_040,3,173.47
22906,9437,SKU_070,2,198.31
22907,9438,SKU_092,3,158.97
22908,9438,SKU_041,1,498.42
22909,9438,SKU_096,1,191.33
22910,9439,SKU_110,3,119.89
22911,9440,SKU_043,2,293.71
22912,9441,SKU_060,3,254.24
22913,9441,SKU_156,1,387.06
22914,9441,SKU_104,1,308.22
22915,9442,SKU_015,3,197.24
22916,9442,SKU_013,3,225.57
22917,9442,SKU_058,1,117.46
22918,9442,SKU_111,1,106.68
22919,9443,SKU_164,1,142.04
22920,9444,SKU_127,1,320.43
22921,9445,SKU_067,1,468.21
22922,9445,SKU_188,1,498.65
22923,9445,SKU_122,2,18.85
22924,9445,SKU_007,2,314.51
22925,9446,SKU_090,2,367.28
22926,9446,SKU_184,1,433.48
22927,9447,SKU_133,1,331.2
22928,9448,SKU_092,3,158.97
22929,9448,SKU_198,2,433.49
22930,9448,SKU_067,1,468.21
22931,9449,SKU_050,2,285.53
22932,9449,SKU_178,3,488.81
22933,9449,SKU_161,3,497.11
22934,9449,SKU_114,2,483.0
22935,9450,SKU_099,1,314.45
22936,9450,SKU_178,3,488.81
22937,9451,SKU_158,3,53.46
22938,9451,SKU_043,1,293.71
22939,9452,SKU_105,2,377.61
22940,9452,SKU_076,3,387.71
22941,9452,SKU_109,1,409.58
22942,9452,SKU_183,3,28.44
22943,9453,SKU_135,3,364.65
22944,9453,SKU_021,2,237.99
22945,9454,SKU_029,3,153.15
22946,9454,SKU_160,2,96.68
22947,9454,SKU_168,3,341.08
22948,9454,SKU_200,1,417.68
22949,9455,SKU_025,3,75.07
22950,9455,SKU_035,1,184.92
22951,9455,SKU_054,3,354.15
22952,9455,SKU_103,3,157.13
22953,9455,SKU_045,2,132.03
22954,9456,SKU_158,2,53.46
22955,9456,SKU_023,2,359.95
22956,9456,SKU_168,1,341.08
22957,9456,SKU_097,1,22.19
22958,9457,SKU_149,3,158.59
22959,9457,SKU_108,1,24.19
22960,9457,SKU_096,3,191.33
22961,9457,SKU_144,3,327.85
22962,9458,SKU_008,1,233.04
22963,9458,SKU_121,2,361.17
22964,9458,SKU_130,1,171.99
22965,9459,SKU_078,1,86.78
22966,9459,SKU_200,3,417.68
22967,9459,SKU_014,2,470.92
22968,9459,SKU_061,3,401.77
22969,9459,SKU_125,1,337.03
22970,9460,SKU_163,3,74.62
22971,9460,SKU_150,2,38.72
22972,9460,SKU_017,2,323.98
22973,9460,SKU_144,1,327.85
22974,9461,SKU_147,2,450.03
22975,9461,SKU_150,3,38.72
22976,9461,SKU_044,1,142.67
